species,feature,domain,test_family,structure_model,tested_region,control_region,n_feature_intervals_merged,tested_length,control_length,covered_test,covered_control,free_test,free_control,coverage_test,coverage_control,RR,OR,OR_CI95_low,OR_CI95_high,fisher_p_two_sided,observed_log_RR_stat,null_RR_median,null_RR_q025,null_RR_q975,perm_p_two_sided,perm_p_enrichment,perm_p_depletion,effect_direction,fdr_family,FDR_BH,result
D.melanogaster,MIRNA_CONSERVED,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,INTERIOR_LOOP,EXTERIOR,6,252,6,10,0,242,6,0.0396825396825396,0.0,inf,0.5628865979381443,0.0296951300882448,10.669807513785017,1.0,-0.5429569019487838,0.5810276679841898,0.0830039525691699,1.3557312252964426,0.5137486251374862,0.5521447855214479,0.5115488451154885,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_CONSERVED,0.9378347879497764,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HELIX,BULGE,6,434,32,18,0,416,32,0.0414746543778801,0.0,inf,2.887154861944778,0.170097183930156,49.00529805522291,0.6255788696234801,1.0320794430220206,2.3517241379310345,0.1062068965517241,4.627586206896552,0.5584441555844416,0.4023597640235976,0.6398360163983602,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_CONSERVED,0.9378347879497764,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,INTERIOR_LOOP,BULGE,6,252,32,10,0,242,32,0.0396825396825396,0.0,inf,2.814432989690722,0.1610801845399329,49.1744721803182,0.6096856945425895,1.0076405104623831,1.9565217391304344,0.0592885375494071,6.130434782608696,0.593040695930407,0.4012598740125987,0.642935706429357,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_CONSERVED,0.9378347879497764,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,MULTILOOP,BULGE,6,135,32,7,0,128,32,0.0518518518518518,0.0,inf,3.793774319066148,0.2111571911470402,68.16118127837464,0.34836039816739,1.2919028768326384,1.375,0.0161764705882353,8.007352941176471,0.605039496050395,0.3171682831716828,0.7618238176182381,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_CONSERVED,0.9378347879497764,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HELIX,HAIRPIN,6,434,105,18,8,416,97,0.0414746543778801,0.0761904761904762,0.5443548387096774,0.5246394230769231,0.2216388974100653,1.241869218187091,0.1349376248755001,-0.6342023683886087,1.148768472906404,0.1801099450274862,13.889655172413796,0.651034896510349,0.7463253674632536,0.2582741725827417,DEPLETED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_CONSERVED,0.9378347879497764,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HAIRPIN,INTERIOR_LOOP,6,105,252,8,10,97,242,0.0761904761904762,0.0396825396825396,1.9200000000000004,1.9958762886597936,0.7649086080031885,5.2078406726699935,0.1839796204471553,0.658641300948246,0.9217440241699002,0.0530398322851153,11.933962264150944,0.6638336166383362,0.2840715928407159,0.7208279172082792,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_CONSERVED,0.9378347879497764,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,BULGE,EXTERIOR,6,32,6,0,0,32,6,0.0,0.0,,0.2,0.003628706326262,11.023212242475596,1.0,-1.550597412411167,0.2121212121212121,0.0707070707070707,3.606060606060606,0.676932306769323,0.9698030196980302,0.6688331166883311,NEUTRAL,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_CONSERVED,0.9378347879497764,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,MULTILOOP,EXTERIOR,6,135,6,7,0,128,6,0.0518518518518518,0.0,inf,0.7587548638132295,0.0389566367463687,14.778199337598004,1.0,-0.2586945355785286,0.5661764705882354,0.0514705882352941,1.801470588235294,0.7909209079092091,0.4336566343365663,0.6771322867713229,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_CONSERVED,0.9378347879497764,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HAIRPIN,MULTILOOP,6,105,135,8,7,97,128,0.0761904761904762,0.0518518518518518,1.469387755102041,1.508100147275405,0.5287188494742417,4.301654946619983,0.5922749414303037,0.3743789345779908,1.0497427101200685,0.0413877054169202,32.075471698113205,0.793920607939206,0.3883611638836116,0.6177382261773823,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_CONSERVED,0.9378347879497764,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HELIX,MULTILOOP,6,434,135,18,7,416,128,0.0414746543778801,0.0518518518518518,0.7998683344305465,0.7912087912087912,0.3232136929649022,1.936834252112132,0.6316367957115827,-0.2598234338106177,1.036660617059891,0.2004126142057176,17.195402298850574,0.8165183481651834,0.6231376862313769,0.384961503849615,DEPLETED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_CONSERVED,0.9378347879497764,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,INTERIOR_LOOP,MULTILOOP,6,252,135,10,7,242,128,0.0396825396825396,0.0518518518518518,0.7653061224489796,0.755608028335301,0.2809441378589045,2.03223137822331,0.6077628847606344,-0.2842623663702551,1.039262187088274,0.0767927724449463,24.189723320158105,0.8241175882411759,0.6099390060993901,0.3967603239676032,DEPLETED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_CONSERVED,0.9378347879497764,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HAIRPIN,EXTERIOR,6,105,6,8,0,97,6,0.0761904761904762,0.0,inf,1.1333333333333333,0.0586887466729645,21.885702409046928,1.0,0.1156843989994623,0.4622641509433963,0.0660377358490566,2.047169811320755,0.8753124687531247,0.2278772122787721,0.8224177582241776,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_CONSERVED,0.9378347879497764,NOT_SIGNIFICANT
D.melanogaster,MIRNA_CONSERVED,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HELIX,INTERIOR_LOOP,6,434,252,18,10,416,242,0.0414746543778801,0.0396825396825396,1.0451612903225806,1.047115384615385,0.4756520254120823,2.3051528641096657,1.0,0.0244389325596374,1.0367816091954023,0.2411550322399775,8.33639846743295,0.9757024297570244,0.5052494750524947,0.4987501249875012,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_CONSERVED,0.9757024297570244,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,INTERIOR_LOOP,EXTERIOR,37,252,6,122,0,130,6,0.4841269841269841,0.0,inf,12.203065134099615,0.680209060794315,218.925044152135,0.0308046425676776,1.91377887087252,4.675889328063241,0.5195432586736934,6.778656126482214,0.0275972402759724,0.0275972402759724,0.9766023397660234,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_WEAK,0.4139586041395861,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,BULGE,EXTERIOR,37,32,6,21,0,11,6,0.65625,0.0,inf,24.30434782608696,1.2540481319820067,471.0356071563392,0.0044829518513729,2.210602703282396,3.606060606060606,0.2121212121212121,11.24242424242424,0.1284871512848715,0.1156884311568843,0.901009899010099,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_WEAK,0.6443355664433557,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,MULTILOOP,EXTERIOR,37,135,6,62,0,73,6,0.4592592592592592,0.0,inf,11.054421768707485,0.6105684520134879,200.1417535372012,0.0346410803063449,1.8615690006215624,4.477941176470588,0.486111111111111,7.669117647058826,0.1293870612938706,0.1290870912908709,0.8839116088391161,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_WEAK,0.6443355664433557,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HAIRPIN,EXTERIOR,37,105,6,47,0,58,6,0.4476190476190476,0.0,inf,10.555555555555555,0.579724558355707,192.1942955158628,0.0378545655465571,1.836347946543787,4.29245283018868,0.4382504288164665,8.254716981132079,0.1934806519348065,0.1928807119288071,0.8241175882411759,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_WEAK,0.6443355664433557,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HELIX,EXTERIOR,37,434,6,163,0,271,6,0.3755760368663594,0.0,inf,7.828729281767956,0.4381343797588409,139.88631113802538,0.0890752445158536,1.6605242888638827,4.714942528735632,0.5560664112388249,5.937931034482758,0.2147785221477852,0.2147785221477852,0.8016198380161984,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_WEAK,0.6443355664433557,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HELIX,INTERIOR_LOOP,37,434,252,163,122,271,130,0.3755760368663594,0.4841269841269841,0.7757800105764145,0.640917064908354,0.4680627531956619,0.8776060074983689,0.0062694131620501,-0.2532545820086374,0.9881148494578622,0.6180813483274139,1.6943655400022744,0.3238676132386761,0.8362163783621638,0.1638836116388361,DEPLETED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_WEAK,0.8096690330966904,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HELIX,BULGE,37,434,32,163,21,271,11,0.3755760368663594,0.65625,0.5723063418915953,0.315058864874363,0.1480919519513186,0.6702733472548997,0.0023932948698658,-0.5500784144185129,1.057606490872211,0.3969410358445174,19.951724137931027,0.4843515648435156,0.8231176882311769,0.1772822717728227,DEPLETED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_WEAK,0.8905359464053594,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HELIX,MULTILOOP,37,434,135,163,62,271,73,0.3755760368663594,0.4592592592592592,0.8177865318864278,0.7081895012498512,0.4793434473057561,1.0462902382403978,0.0873516441391655,-0.2010447117576799,0.994775339602926,0.5735894846436183,2.137848193020606,0.5333466653334666,0.7394260573942606,0.2610738926107389,DEPLETED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_WEAK,0.8905359464053594,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HELIX,HAIRPIN,37,434,105,163,47,271,58,0.3755760368663594,0.4476190476190476,0.8390528483184625,0.7422469969380545,0.4823819053511806,1.1421046236435328,0.1822142702538413,-0.1758236576799045,1.0062474645030424,0.5184923769870925,2.680459770114943,0.6632336766323368,0.6804319568043196,0.3200679932006799,DEPLETED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_WEAK,0.8905359464053594,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HAIRPIN,BULGE,37,105,32,47,21,58,11,0.4476190476190476,0.65625,0.6820861678004535,0.4244663382594417,0.1860706582864122,0.96829706507539,0.0449880706739775,-0.3742547567386083,1.049266247379455,0.2510528776925018,16.5,0.6695330466953304,0.6998300169983002,0.3008699130086991,DEPLETED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_WEAK,0.8905359464053594,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,MULTILOOP,BULGE,37,135,32,62,21,73,11,0.4592592592592592,0.65625,0.6998236331569665,0.4448793215916503,0.1990571289717545,0.9942754213436428,0.0510623970967398,-0.3490337026608331,1.0705017301038062,0.2997404844290657,18.19852941176471,0.679032096790321,0.7008299170082992,0.2996700329967003,DEPLETED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_WEAK,0.8905359464053594,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,INTERIOR_LOOP,BULGE,37,252,32,122,21,130,11,0.4841269841269841,0.65625,0.7377173091458806,0.4915750915750915,0.2275600344107991,1.061900308121908,0.0902767447763559,-0.2968238324098754,1.0664961636828645,0.3546747303040209,19.95652173913044,0.7124287571242875,0.6864313568643136,0.3137686231376862,DEPLETED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_WEAK,0.8905359464053594,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HAIRPIN,INTERIOR_LOOP,37,105,252,47,122,58,130,0.4476190476190476,0.4841269841269841,0.9245901639344264,0.8634821933295648,0.5466437000686798,1.3639624825156849,0.5619244115154625,-0.0774309243287329,0.9853887926885044,0.3323092780913353,2.150490955804176,0.8647135286471352,0.5549445055494451,0.4451554844515548,DEPLETED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_WEAK,0.960118273886897,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,INTERIOR_LOOP,MULTILOOP,37,252,135,122,62,130,73,0.4841269841269841,0.4592592592592592,1.054147465437788,1.1049627791563277,0.7266829503928671,1.6801587854246416,0.6700830771893824,0.0522098702509576,1.0045115183455104,0.4747699143129165,2.4728326745718032,0.8961103889611038,0.4533546645335466,0.5467453254674532,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_WEAK,0.960118273886897,NOT_SIGNIFICANT
D.melanogaster,MIRNA_WEAK,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HAIRPIN,MULTILOOP,37,105,135,47,62,58,73,0.4476190476190476,0.4592592592592592,0.9746543778801844,0.9541156840934372,0.5715672528996139,1.5927027554760436,0.8964317034872209,-0.0252210540777753,0.99202489787979,0.3229367218585547,2.692624216725014,0.960903909609039,0.5145485451454854,0.4860513948605139,DEPLETED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|MIRNA_WEAK,0.960903909609039,NOT_SIGNIFICANT
D.melanogaster,PAS,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HAIRPIN,BULGE,9,105,32,18,0,87,32,0.1714285714285714,0.0,inf,13.742857142857142,0.8047249266411416,234.6964983889488,0.0072235997342155,2.4439863799986377,1.5566037735849056,0.0239477503628447,10.89622641509434,0.1043895610438956,0.0246975302469753,0.9836016398360165,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|PAS,0.6879696645720043,NOT_SIGNIFICANT
D.melanogaster,PAS,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,INTERIOR_LOOP,EXTERIOR,9,252,6,8,0,244,6,0.0317460317460317,0.0,inf,0.4519427402862985,0.0234973672368349,8.69255855087026,1.0,-0.7542659956159908,0.8023715415019763,0.1075977162933684,1.6877470355731226,0.2111788821117888,0.831016898310169,0.2095790420957904,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|PAS,0.6879696645720043,NOT_SIGNIFICANT
D.melanogaster,PAS,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HAIRPIN,INTERIOR_LOOP,9,105,252,18,8,87,244,0.1714285714285714,0.0317460317460317,5.4,6.310344827586207,2.6488707275226644,15.032991768641637,1.4799196033020788e-05,1.6476549632034614,0.940251572327044,0.0450338198647205,7.160377358490566,0.2392760723927607,0.0494950504949505,0.9511048895110488,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|PAS,0.6879696645720043,NOT_SIGNIFICANT
D.melanogaster,PAS,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HELIX,HAIRPIN,9,434,105,23,18,411,87,0.0529953917050691,0.1714285714285714,0.3091397849462365,0.2704785077047851,0.1399720305076853,0.5226660130945991,0.0002623635755562,-1.1726772479107828,1.0684350132625997,0.2323442929697942,17.788505747126443,0.2913708629137086,0.9412058794120588,0.0598940105989401,DEPLETED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|PAS,0.6879696645720043,NOT_SIGNIFICANT
D.melanogaster,PAS,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,MULTILOOP,BULGE,9,135,32,11,0,124,32,0.0814814814814814,0.0,inf,6.004016064257028,0.344642614886714,104.59591281741436,0.1259639429123862,1.719346891659578,1.6985294117647058,0.0269607843137254,9.948529411764705,0.3140685931406859,0.2025797420257974,0.8256174382561744,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|PAS,0.6879696645720043,NOT_SIGNIFICANT
D.melanogaster,PAS,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HAIRPIN,EXTERIOR,9,105,6,18,0,87,6,0.1714285714285714,0.0,inf,2.7485714285714287,0.1482564975183636,50.956585542049766,0.5868451269873929,0.8933889675874706,0.8584905660377359,0.0660377358490566,2.443396226415094,0.340965903409659,0.0363963603639636,0.9757024297570244,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|PAS,0.6879696645720043,NOT_SIGNIFICANT
D.melanogaster,PAS,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,INTERIOR_LOOP,MULTILOOP,9,252,135,8,11,244,124,0.0317460317460317,0.0814814814814814,0.3896103896103896,0.3695976154992548,0.1449487195782993,0.9424187932128936,0.0457871379047244,-0.923015474864402,1.0262306863097377,0.1375126390293225,26.3399209486166,0.3796620337966203,0.8444155584441556,0.1575842415758424,DEPLETED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|PAS,0.6879696645720043,NOT_SIGNIFICANT
D.melanogaster,PAS,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HELIX,EXTERIOR,9,434,6,23,0,411,6,0.0529953917050691,0.0,inf,0.7424058323207776,0.0405899181861529,13.57889950248618,1.0,-0.2792882803233121,0.8528735632183908,0.1705747126436781,1.3034482758620691,0.4014598540145985,0.6633336666333367,0.3822617738226177,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|PAS,0.6879696645720043,NOT_SIGNIFICANT
D.melanogaster,PAS,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HELIX,INTERIOR_LOOP,9,434,252,23,8,411,244,0.0529953917050691,0.0317460317460317,1.6693548387096775,1.7068126520681266,0.7517722263653168,3.8751224467877385,0.253121345077165,0.4749777152926786,1.031887282165369,0.3078796484110885,4.975989782886335,0.458954104589541,0.2504749525047495,0.7513248675132487,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|PAS,0.6879696645720043,NOT_SIGNIFICANT
D.melanogaster,PAS,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HELIX,BULGE,9,434,32,23,0,411,32,0.0529953917050691,0.0,inf,3.712029161603888,0.2204055803178559,62.51729414802554,0.3907416733312888,1.271309132087855,2.806896551724138,0.1458885941644562,5.993103448275862,0.5102489751024898,0.395960403959604,0.6287371262873712,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|PAS,0.6879696645720043,NOT_SIGNIFICANT
D.melanogaster,PAS,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,BULGE,EXTERIOR,9,32,6,0,0,32,6,0.0,0.0,,0.2,0.003628706326262,11.023212242475596,1.0,-1.550597412411167,0.2121212121212121,0.0707070707070707,4.454545454545455,0.5926407359264073,0.9636036396360363,0.5682431756824318,NEUTRAL,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|PAS,0.6879696645720043,NOT_SIGNIFICANT
D.melanogaster,PAS,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HELIX,MULTILOOP,9,434,135,23,11,411,124,0.0529953917050691,0.0814814814814814,0.6503979891076664,0.6308338863083388,0.2991643059122386,1.33021013620396,0.2179892112069478,-0.4480377595717232,1.051619644723093,0.2530684887970761,20.321839080459768,0.5960403959604039,0.7316268373162683,0.2708729127087291,DEPLETED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|PAS,0.6879696645720043,NOT_SIGNIFICANT
D.melanogaster,PAS,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HAIRPIN,MULTILOOP,9,105,135,18,11,87,124,0.1714285714285714,0.0814814814814814,2.103896103896104,2.3322884012539187,1.0494108379561788,5.18345055137567,0.045120366574972,0.7246394883390594,0.9750943396226414,0.0366576819407008,32.075471698113205,0.5962403759624038,0.2804719528047195,0.7203279672032796,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|PAS,0.6879696645720043,NOT_SIGNIFICANT
D.melanogaster,PAS,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,INTERIOR_LOOP,BULGE,9,252,32,8,0,244,32,0.0317460317460317,0.0,inf,2.259713701431493,0.1274080169645934,40.07837288493593,0.603548266521011,0.7963314167951762,2.217391304347826,0.0991304347826086,7.695652173913045,0.7425257474252575,0.5107489251074893,0.5138486151384861,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|PAS,0.7955633008127758,NOT_SIGNIFICANT
D.melanogaster,PAS,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,MULTILOOP,EXTERIOR,9,135,6,11,0,124,6,0.0814814814814814,0.0,inf,1.2008032128514057,0.0635296874671309,22.696921919225318,1.0,0.1687494792484112,0.7720588235294118,0.0514705882352941,2.213235294117647,0.8435156484351565,0.3168683131686831,0.7296270372962703,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|PAS,0.8435156484351565,NOT_SIGNIFICANT
D.melanogaster,UGUA,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HELIX,INTERIOR_LOOP,11,434,252,31,6,403,246,0.0714285714285714,0.0238095238095238,3.0,3.1538461538461537,1.2971580317274714,7.668106212844201,0.0078847135580997,1.0362288265688322,1.011297080504582,0.3262685730305579,4.569786535303777,0.1030896910308969,0.0684931506849315,0.9323067693230676,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|UGUA,0.8084191580841916,NOT_SIGNIFICANT
D.melanogaster,UGUA,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HELIX,MULTILOOP,11,434,135,31,1,403,134,0.0714285714285714,0.0074074074074074,9.642857142857142,10.307692307692308,1.3936967136793483,76.23503712623668,0.0022999813644994,1.881831292370791,1.0213026819923372,0.2668909447715167,15.9448275862069,0.1077892210778922,0.1051894810518948,0.8968103189681031,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|UGUA,0.8084191580841916,NOT_SIGNIFICANT
D.melanogaster,UGUA,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,MULTILOOP,EXTERIOR,11,135,6,1,0,134,6,0.0074074074074074,0.0,inf,0.1449814126394052,0.0053686202462706,3.9152722760599343,1.0,-1.868132448012629,0.5661764705882354,0.0514705882352941,1.5955882352941178,0.1816818318168183,0.863013698630137,0.1816818318168183,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|UGUA,0.821917808219178,NOT_SIGNIFICANT
D.melanogaster,UGUA,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,INTERIOR_LOOP,EXTERIOR,11,252,6,6,0,246,6,0.0238095238095238,0.0,inf,0.3427991886409736,0.0174105288668661,6.749437919519176,1.0,-1.0225299822106702,0.6363636363636365,0.0830039525691699,1.1897233201581028,0.2191780821917808,0.8331166883311669,0.2191780821917808,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|UGUA,0.821917808219178,NOT_SIGNIFICANT
D.melanogaster,UGUA,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HAIRPIN,MULTILOOP,11,105,135,5,1,100,134,0.0476190476190476,0.0074074074074074,6.428571428571428,6.7,0.7706423977893718,58.25010423611436,0.088905086265195,1.5484987757542457,0.9979035639412998,0.0513207547169811,21.811320754716977,0.2912708729127087,0.1230876912308769,0.8811118888111189,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|UGUA,0.8738126187381262,NOT_SIGNIFICANT
D.melanogaster,UGUA,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,INTERIOR_LOOP,MULTILOOP,11,252,135,6,1,246,134,0.0238095238095238,0.0074074074074074,3.214285714285714,3.268292682926829,0.3893768383569755,27.43290306209783,0.4293315249003507,0.8456024658019587,1.015371102327624,0.1668256780700558,18.81422924901186,0.3813618638136186,0.2144785521447855,0.7932206779322067,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|UGUA,0.9225952404759524,NOT_SIGNIFICANT
D.melanogaster,UGUA,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,MULTILOOP,BULGE,11,135,32,1,1,134,31,0.0074074074074074,0.03125,0.237037037037037,0.2313432835820895,0.0140785779697995,3.8015000501719687,0.3474496789553423,-1.4161473242695717,1.375,0.0269607843137254,7.522058823529413,0.440955904409559,0.8766123387661234,0.2127787221277872,DEPLETED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|UGUA,0.9225952404759524,NOT_SIGNIFICANT
D.melanogaster,UGUA,RNA_STRUCTURE,STRUCTURE_PAIRWISE_CENTROID,CENTROID,HAIRPIN,INTERIOR_LOOP,11,105,252,5,6,100,246,0.0476190476190476,0.0238095238095238,2.0,2.05,0.6116787587476504,6.870436384948511,0.3114862199756064,0.7028963099522869,0.9827968923418424,0.0645079041305456,6.482225217130822,0.4920507949205079,0.2164783521647835,0.7881211878812119,ENRICHED,D.melanogaster|STRUCTURE_PAIRWISE_CENTROID|UGUA,0.9225952404759524,NOT_SIGNIFICANT
